"_id",ticker,description,timestamp,open,high,low,close,volume
65c4b8f1b1a1d02887e6aeb6,AAPL,Apple Inc.,2024-02-07T20:45:00.000Z,189.08999633789062,189.1699981689453,189.0800018310547,189.1699981689453,2056
65c4b8f1b1a1d02887e6aeb7,AAPL,Apple Inc.,2024-02-07T20:44:00.000Z,189.0399932861328,189.0500030517578,189.02999877929688,189.0399932861328,1587
65c4b8f1b1a1d02887e6aeb8,AAPL,Apple Inc.,2024-02-07T20:43:00.000Z,189.05999755859375,189.05999755859375,188.9600067138672,189.01499938964844,2501
65c4b8f1b1a1d02887e6aeb9,AAPL,Apple Inc.,2024-02-07T20:42:00.000Z,189.11000061035156,189.125,189.07000732421875,189.0800018310547,2536
65c4b8f1b1a1d02887e6aeba,AAPL,Apple Inc.,2024-02-07T20:41:00.000Z,189.08999633789062,189.11000061035156,189.07000732421875,189.11000061035156,1196
65c4b8f1b1a1d02887e6aebb,AAPL,Apple Inc.,2024-02-07T20:40:00.000Z,189.15499877929688,189.15499877929688,189.0800018310547,189.08999633789062,1318
65c4b8f1b1a1d02887e6aebc,AAPL,Apple Inc.,2024-02-07T20:39:00.000Z,189.13999938964844,189.1750030517578,189.13999938964844,189.1699981689453,1056
65c4b8f1b1a1d02887e6aebd,AAPL,Apple Inc.,2024-02-07T20:38:00.000Z,189.1300048828125,189.14999389648438,189.125,189.13499450683594,964
65c4b8f1b1a1d02887e6aebe,AAPL,Apple Inc.,2024-02-07T20:37:00.000Z,189.1999969482422,189.1999969482422,189.125,189.125,1118
65c4b8f1b1a1d02887e6aebf,AAPL,Apple Inc.,2024-02-07T20:36:00.000Z,189.22500610351562,189.28500366210938,189.22000122070312,189.27499389648438,1731
65c4b8f1b1a1d02887e6aec0,AAPL,Apple Inc.,2024-02-07T20:35:00.000Z,189.1649932861328,189.1649932861328,189.14500427246094,189.14500427246094,571
65c4b8f1b1a1d02887e6aec1,AAPL,Apple Inc.,2024-02-07T20:34:00.000Z,189.1750030517578,189.17999267578125,189.14500427246094,189.17999267578125,1606
65c4b8f1b1a1d02887e6aec2,AAPL,Apple Inc.,2024-02-07T20:33:00.000Z,189.13499450683594,189.17999267578125,189.13499450683594,189.17999267578125,677
65c4b8f1b1a1d02887e6aec3,AAPL,Apple Inc.,2024-02-07T20:32:00.000Z,189.19000244140625,189.19000244140625,189.10000610351562,189.11000061035156,2549
65c4b8f1b1a1d02887e6aec4,AAPL,Apple Inc.,2024-02-07T20:31:00.000Z,189.1999969482422,189.2100067138672,189.1750030517578,189.19000244140625,3384
65c4b8f1b1a1d02887e6aec5,AAPL,Apple Inc.,2024-02-07T20:30:00.000Z,189.17999267578125,189.1999969482422,189.17999267578125,189.1999969482422,885
65c4bceb879ad32bc73ed970,GOOG,Alphabet Inc.,2024-02-07T20:59:00.000Z,146.67999267578125,146.77999877929688,146.6699981689453,146.77999877929688,9868
65c4bceb879ad32bc73ed971,GOOG,Alphabet Inc.,2024-02-07T20:58:00.000Z,146.6999969482422,146.6999969482422,146.6699981689453,146.6699981689453,1816
65c4bceb879ad32bc73ed972,GOOG,Alphabet Inc.,2024-02-07T20:57:00.000Z,146.63999938964844,146.69000244140625,146.63999938964844,146.69000244140625,3620
65c4bceb879ad32bc73ed973,GOOG,Alphabet Inc.,2024-02-07T20:56:00.000Z,146.6199951171875,146.6199951171875,146.5800018310547,146.5800018310547,2631
65c4bceb879ad32bc73ed974,GOOG,Alphabet Inc.,2024-02-07T20:55:00.000Z,146.58999633789062,146.64999389648438,146.58999633789062,146.61000061035156,2637
65c4bceb879ad32bc73ed975,GOOG,Alphabet Inc.,2024-02-07T20:54:00.000Z,146.67999267578125,146.67999267578125,146.64999389648438,146.64999389648438,3714
65c4bceb879ad32bc73ed976,GOOG,Alphabet Inc.,2024-02-07T20:53:00.000Z,146.6649932861328,146.6750030517578,146.64999389648438,146.6750030517578,1397
65c4bceb879ad32bc73ed977,GOOG,Alphabet Inc.,2024-02-07T20:52:00.000Z,146.66000366210938,146.7100067138672,146.66000366210938,146.68499755859375,2132
65c4bceb879ad32bc73ed978,GOOG,Alphabet Inc.,2024-02-07T20:51:00.000Z,146.69000244140625,146.6999969482422,146.58999633789062,146.58999633789062,1441
65c4bceb879ad32bc73ed979,GOOG,Alphabet Inc.,2024-02-07T20:50:00.000Z,146.80999755859375,146.83999633789062,146.80999755859375,146.83999633789062,591
65c4bceb879ad32bc73ed97a,GOOG,Alphabet Inc.,2024-02-07T20:49:00.000Z,146.8000030517578,146.8000030517578,146.8000030517578,146.8000030517578,260
65c4bceb879ad32bc73ed97b,GOOG,Alphabet Inc.,2024-02-07T20:48:00.000Z,146.89999389648438,146.89999389648438,146.86000061035156,146.86000061035156,968
65c4bceb879ad32bc73ed97c,GOOG,Alphabet Inc.,2024-02-07T20:47:00.000Z,146.91000366210938,146.91000366210938,146.91000366210938,146.91000366210938,217
65c4bceb879ad32bc73ed97d,GOOG,Alphabet Inc.,2024-02-07T20:46:00.000Z,146.88999938964844,146.9250030517578,146.88999938964844,146.9250030517578,589
65c4bceb879ad32bc73ed97e,GOOG,Alphabet Inc.,2024-02-07T20:45:00.000Z,146.9600067138672,146.97000122070312,146.9600067138672,146.97000122070312,644
65c4bceb879ad32bc73ed97f,GOOG,Alphabet Inc.,2024-02-07T20:44:00.000Z,146.9149932861328,146.9550018310547,146.9149932861328,146.9550018310547,312
65c4bceb879ad32bc73ed980,GOOG,Alphabet Inc.,2024-02-07T20:43:00.000Z,146.8800048828125,146.89500427246094,146.85000610351562,146.85000610351562,1152
65c4bceb879ad32bc73ed981,GOOG,Alphabet Inc.,2024-02-07T20:42:00.000Z,146.88499450683594,146.88999938964844,146.86500549316406,146.88999938964844,2124
65c4bceb879ad32bc73ed982,GOOG,Alphabet Inc.,2024-02-07T20:41:00.000Z,146.91000366210938,146.9149932861328,146.88499450683594,146.88499450683594,2299
65c4bceb879ad32bc73ed983,GOOG,Alphabet Inc.,2024-02-07T20:40:00.000Z,146.94500732421875,146.94500732421875,146.9149932861328,146.9149932861328,1984
65c4bceb879ad32bc73ed984,GOOG,Alphabet Inc.,2024-02-07T20:39:00.000Z,146.9199981689453,146.93499755859375,146.9149932861328,146.9250030517578,1037
65c4bceb879ad32bc73ed985,GOOG,Alphabet Inc.,2024-02-07T20:38:00.000Z,146.89999389648438,146.93499755859375,146.89500427246094,146.9250030517578,905
65c4bceb879ad32bc73ed986,GOOG,Alphabet Inc.,2024-02-07T20:37:00.000Z,146.89500427246094,146.89500427246094,146.89500427246094,146.89500427246094,419
65c4bceb879ad32bc73ed987,GOOG,Alphabet Inc.,2024-02-07T20:35:00.000Z,146.8699951171875,146.8699951171875,146.8699951171875,146.8699951171875,211
65c4bceb879ad32bc73ed988,GOOG,Alphabet Inc.,2024-02-07T20:34:00.000Z,146.85499572753906,146.86500549316406,146.85499572753906,146.86500549316406,407
65c4bceb879ad32bc73ed989,GOOG,Alphabet Inc.,2024-02-07T20:33:00.000Z,146.86000061035156,146.86000061035156,146.86000061035156,146.86000061035156,460
65c4bceb879ad32bc73ed98a,GOOG,Alphabet Inc.,2024-02-07T20:32:00.000Z,146.91000366210938,146.91000366210938,146.86500549316406,146.86500549316406,399
65c4bceb879ad32bc73ed98b,GOOG,Alphabet Inc.,2024-02-07T20:31:00.000Z,146.88499450683594,146.89500427246094,146.8699951171875,146.89500427246094,658
65c4bceb879ad32bc73ed98c,GOOG,Alphabet Inc.,2024-02-07T20:30:00.000Z,146.8800048828125,146.8800048828125,146.8350067138672,146.8350067138672,645
65c4bceb879ad32bc73ed98d,GOOG,Alphabet Inc.,2024-02-07T20:29:00.000Z,146.89999389648438,146.89999389648438,146.89999389648438,146.89999389648438,329
65c4be2382d27fd43452aec9,MSFT,Microsoft Corporation,2024-02-07T20:59:00.000Z,413.9800109863281,414.1199951171875,413.9750061035156,414.0899963378906,5034
65c4be2382d27fd43452aeca,MSFT,Microsoft Corporation,2024-02-07T20:58:00.000Z,413.8900146484375,413.9800109863281,413.8900146484375,413.9700012207031,4140
65c4be2382d27fd43452aecb,MSFT,Microsoft Corporation,2024-02-07T20:57:00.000Z,413.82501220703125,414.0199890136719,413.82000732421875,413.9100036621094,2407
65c4be2382d27fd43452aecc,MSFT,Microsoft Corporation,2024-02-07T20:56:00.000Z,413.8599853515625,413.8599853515625,413.7550048828125,413.8500061035156,1420
65c4be2382d27fd43452aecd,MSFT,Microsoft Corporation,2024-02-07T20:55:00.000Z,413.75,413.8999938964844,413.75,413.8999938964844,925
65c4be2382d27fd43452aece,MSFT,Microsoft Corporation,2024-02-07T20:54:00.000Z,413.94500732421875,414.07000732421875,413.760009765625,413.760009765625,1922
65c4be2382d27fd43452aecf,MSFT,Microsoft Corporation,2024-02-07T20:53:00.000Z,414.07501220703125,414.07501220703125,413.92999267578125,413.9549865722656,1466
65c4be2382d27fd43452aed0,MSFT,Microsoft Corporation,2024-02-07T20:52:00.000Z,414.1449890136719,414.2799987792969,414.125,414.125,949
65c4be2382d27fd43452aed1,MSFT,Microsoft Corporation,2024-02-07T20:51:00.000Z,413.95001220703125,414.0400085449219,413.8949890136719,413.9599914550781,1244
65c4be2382d27fd43452aed2,MSFT,Microsoft Corporation,2024-02-07T20:50:00.000Z,413.875,414.1000061035156,413.875,413.9100036621094,2914
65c4be2382d27fd43452aed3,MSFT,Microsoft Corporation,2024-02-07T20:49:00.000Z,413.8800048828125,413.8800048828125,413.8399963378906,413.8599853515625,867
65c4be2382d27fd43452aed4,MSFT,Microsoft Corporation,2024-02-07T20:48:00.000Z,413.6400146484375,413.8349914550781,413.6400146484375,413.8349914550781,967
65c4be2382d27fd43452aed5,MSFT,Microsoft Corporation,2024-02-07T20:47:00.000Z,413.7900085449219,413.7900085449219,413.6300048828125,413.6300048828125,435
65c4be2382d27fd43452aed6,MSFT,Microsoft Corporation,2024-02-07T20:46:00.000Z,413.8599853515625,413.8599853515625,413.739990234375,413.760009765625,934
65c4be2382d27fd43452aed7,MSFT,Microsoft Corporation,2024-02-07T20:45:00.000Z,413.8900146484375,413.8900146484375,413.7799987792969,413.8550109863281,1490
65c4be2382d27fd43452aed8,MSFT,Microsoft Corporation,2024-02-07T20:44:00.000Z,413.760009765625,413.8349914550781,413.760009765625,413.79998779296875,1082
65c4be2382d27fd43452aed9,MSFT,Microsoft Corporation,2024-02-07T20:43:00.000Z,413.75,413.75,413.5849914550781,413.7250061035156,4210
65c4be2382d27fd43452aeda,MSFT,Microsoft Corporation,2024-02-07T20:42:00.000Z,413.7699890136719,413.8699951171875,413.7300109863281,413.7300109863281,1972
65c4be2382d27fd43452aedb,MSFT,Microsoft Corporation,2024-02-07T20:41:00.000Z,413.7149963378906,413.739990234375,413.6000061035156,413.7200012207031,4528
65c4be2382d27fd43452aedc,MSFT,Microsoft Corporation,2024-02-07T20:40:00.000Z,413.7650146484375,413.80999755859375,413.69000244140625,413.75,1634
65c4be2382d27fd43452aedd,MSFT,Microsoft Corporation,2024-02-07T20:39:00.000Z,413.6600036621094,413.7200012207031,413.6600036621094,413.7200012207031,659
65c4be2382d27fd43452aede,MSFT,Microsoft Corporation,2024-02-07T20:38:00.000Z,413.31500244140625,413.55999755859375,413.31500244140625,413.55999755859375,787
65c4be2382d27fd43452aedf,MSFT,Microsoft Corporation,2024-02-07T20:37:00.000Z,413.239990234375,413.239990234375,413.2200012207031,413.2200012207031,570
65c4be2382d27fd43452aee0,MSFT,Microsoft Corporation,2024-02-07T20:36:00.000Z,413.2699890136719,413.32000732421875,413.2699890136719,413.30499267578125,442
65c4be2382d27fd43452aee1,MSFT,Microsoft Corporation,2024-02-07T20:35:00.000Z,413.2699890136719,413.2850036621094,413.2699890136719,413.2850036621094,357
65c4be2382d27fd43452aee2,MSFT,Microsoft Corporation,2024-02-07T20:34:00.000Z,412.92498779296875,413.04998779296875,412.9100036621094,413.04998779296875,1534
65c4be2382d27fd43452aee3,MSFT,Microsoft Corporation,2024-02-07T20:33:00.000Z,412.8299865722656,412.9100036621094,412.8299865722656,412.9100036621094,747
65c4be2382d27fd43452aee4,MSFT,Microsoft Corporation,2024-02-07T20:30:00.000Z,413.010009765625,413.06500244140625,413.010009765625,413.06500244140625,228
65c4be2382d27fd43452aee5,MSFT,Microsoft Corporation,2024-02-07T20:29:00.000Z,413.010009765625,413.0350036621094,412.9800109863281,413.0,1067
65c4be2382d27fd43452aee6,MSFT,Microsoft Corporation,2024-02-07T20:27:00.000Z,413.0299987792969,413.0799865722656,413.0299987792969,413.0799865722656,937
65c4be6182d27fd43452aee9,TSLA,"Tesla, Inc.",2024-02-07T20:59:00.000Z,187.5850067138672,187.66000366210938,187.55499267578125,187.57000732421875,11994
65c4be6182d27fd43452aeea,TSLA,"Tesla, Inc.",2024-02-07T20:58:00.000Z,187.65499877929688,187.65499877929688,187.52499389648438,187.5749969482422,5101
65c4be6182d27fd43452aeeb,TSLA,"Tesla, Inc.",2024-02-07T20:57:00.000Z,187.72999572753906,187.75,187.61000061035156,187.75,3884
65c4be6182d27fd43452aeec,TSLA,"Tesla, Inc.",2024-02-07T20:56:00.000Z,187.59500122070312,187.69000244140625,187.5850067138672,187.67999267578125,2874
65c4be6182d27fd43452aeed,TSLA,"Tesla, Inc.",2024-02-07T20:55:00.000Z,187.44000244140625,187.66000366210938,187.42999267578125,187.66000366210938,4459
65c4be6182d27fd43452aeee,TSLA,"Tesla, Inc.",2024-02-07T20:54:00.000Z,187.5,187.77000427246094,187.47000122070312,187.67999267578125,5344
65c4be6182d27fd43452aeef,TSLA,"Tesla, Inc.",2024-02-07T20:53:00.000Z,187.88999938964844,187.89999389648438,187.52000427246094,187.60000610351562,2981
65c4be6182d27fd43452aef0,TSLA,"Tesla, Inc.",2024-02-07T20:52:00.000Z,187.85000610351562,187.9600067138672,187.8300018310547,187.83999633789062,2227
65c4be6182d27fd43452aef1,TSLA,"Tesla, Inc.",2024-02-07T20:51:00.000Z,188.0500030517578,188.05999755859375,187.82000732421875,187.8699951171875,2789
65c4be6182d27fd43452aef2,TSLA,"Tesla, Inc.",2024-02-07T20:50:00.000Z,188.06500244140625,188.1699981689453,187.90499877929688,187.99000549316406,5077
65c4be6182d27fd43452aef3,TSLA,"Tesla, Inc.",2024-02-07T20:49:00.000Z,188.22000122070312,188.22000122070312,188.1300048828125,188.1300048828125,997
65c4be6182d27fd43452aef4,TSLA,"Tesla, Inc.",2024-02-07T20:48:00.000Z,188.1300048828125,188.22500610351562,188.08999633789062,188.22500610351562,1198
65c4be6182d27fd43452aef5,TSLA,"Tesla, Inc.",2024-02-07T20:47:00.000Z,188.18499755859375,188.21499633789062,188.18499755859375,188.21499633789062,1295
65c4be6182d27fd43452aef6,TSLA,"Tesla, Inc.",2024-02-07T20:46:00.000Z,188.36000061035156,188.41000366210938,188.14999389648438,188.19000244140625,2968
65c4be6182d27fd43452aef7,TSLA,"Tesla, Inc.",2024-02-07T20:45:00.000Z,188.5399932861328,188.5800018310547,188.4600067138672,188.5,1572
65c4be6182d27fd43452aef8,TSLA,"Tesla, Inc.",2024-02-07T20:44:00.000Z,188.52999877929688,188.55999755859375,188.52999877929688,188.55999755859375,818
65c4be6182d27fd43452aef9,TSLA,"Tesla, Inc.",2024-02-07T20:43:00.000Z,188.64999389648438,188.64999389648438,188.41000366210938,188.41000366210938,50405
65c4be6182d27fd43452aefa,TSLA,"Tesla, Inc.",2024-02-07T20:42:00.000Z,188.8249969482422,188.8249969482422,188.64999389648438,188.64999389648438,1895
65c4be6182d27fd43452aefb,TSLA,"Tesla, Inc.",2024-02-07T20:41:00.000Z,188.77999877929688,188.80999755859375,188.75,188.7899932861328,1198
65c4be6182d27fd43452aefc,TSLA,"Tesla, Inc.",2024-02-07T20:40:00.000Z,188.72999572753906,188.77999877929688,188.64999389648438,188.77000427246094,1485
65c4be6182d27fd43452aefd,TSLA,"Tesla, Inc.",2024-02-07T20:39:00.000Z,188.67999267578125,188.77999877929688,188.67999267578125,188.77999877929688,701
65c4be6182d27fd43452aefe,TSLA,"Tesla, Inc.",2024-02-07T20:38:00.000Z,188.625,188.75,188.625,188.72999572753906,152267
65c4be6182d27fd43452aeff,TSLA,"Tesla, Inc.",2024-02-07T20:37:00.000Z,188.4499969482422,188.60000610351562,188.4499969482422,188.60000610351562,520
65c4be6182d27fd43452af00,TSLA,"Tesla, Inc.",2024-02-07T20:36:00.000Z,188.57000732421875,188.57000732421875,188.38999938964844,188.4499969482422,1344
65c4be6182d27fd43452af01,TSLA,"Tesla, Inc.",2024-02-07T20:35:00.000Z,188.3800048828125,188.49000549316406,188.3800048828125,188.47999572753906,930
65c4be6182d27fd43452af02,TSLA,"Tesla, Inc.",2024-02-07T20:34:00.000Z,188.38999938964844,188.42999267578125,188.38999938964844,188.42999267578125,399
65c4be6182d27fd43452af03,TSLA,"Tesla, Inc.",2024-02-07T20:33:00.000Z,188.47000122070312,188.47000122070312,188.47000122070312,188.47000122070312,508
65c4be6182d27fd43452af04,TSLA,"Tesla, Inc.",2024-02-07T20:32:00.000Z,188.57000732421875,188.57000732421875,188.36000061035156,188.36000061035156,1331
65c4be6182d27fd43452af05,TSLA,"Tesla, Inc.",2024-02-07T20:31:00.000Z,188.50999450683594,188.55999755859375,188.50999450683594,188.50999450683594,957
65c4be6182d27fd43452af06,TSLA,"Tesla, Inc.",2024-02-07T20:30:00.000Z,188.6699981689453,188.7100067138672,188.47000122070312,188.47000122070312,1426
65c4be9f82d27fd43452af09,AMZN,"Amazon.com, Inc.",2024-02-07T20:59:00.000Z,170.39999389648438,170.5,170.3800048828125,170.4600067138672,7624
65c4be9f82d27fd43452af0a,AMZN,"Amazon.com, Inc.",2024-02-07T20:58:00.000Z,170.4149932861328,170.42999267578125,170.38999938964844,170.39999389648438,5105
65c4be9f82d27fd43452af0b,AMZN,"Amazon.com, Inc.",2024-02-07T20:57:00.000Z,170.3249969482422,170.3699951171875,170.32000732421875,170.3699951171875,2961
65c4be9f82d27fd43452af0c,AMZN,"Amazon.com, Inc.",2024-02-07T20:56:00.000Z,170.33999633789062,170.36000061035156,170.30499267578125,170.3249969482422,2349
65c4be9f82d27fd43452af0d,AMZN,"Amazon.com, Inc.",2024-02-07T20:55:00.000Z,170.40499877929688,170.40499877929688,170.34500122070312,170.35000610351562,1630
65c4be9f82d27fd43452af0e,AMZN,"Amazon.com, Inc.",2024-02-07T20:54:00.000Z,170.57000732421875,170.57000732421875,170.4149932861328,170.44000244140625,2178
65c4be9f82d27fd43452af0f,AMZN,"Amazon.com, Inc.",2024-02-07T20:53:00.000Z,170.6750030517578,170.6750030517578,170.55499267578125,170.55499267578125,2015
65c4be9f82d27fd43452af10,AMZN,"Amazon.com, Inc.",2024-02-07T20:52:00.000Z,170.7050018310547,170.74000549316406,170.68499755859375,170.72999572753906,2393
65c4be9f82d27fd43452af11,AMZN,"Amazon.com, Inc.",2024-02-07T20:51:00.000Z,170.71499633789062,170.7449951171875,170.58999633789062,170.6649932861328,1319
65c4be9f82d27fd43452af12,AMZN,"Amazon.com, Inc.",2024-02-07T20:50:00.000Z,170.7899932861328,170.82000732421875,170.7050018310547,170.75,203080
65c4be9f82d27fd43452af13,AMZN,"Amazon.com, Inc.",2024-02-07T20:49:00.000Z,170.7550048828125,170.7550048828125,170.7050018310547,170.72999572753906,2368
65c4be9f82d27fd43452af14,AMZN,"Amazon.com, Inc.",2024-02-07T20:48:00.000Z,170.72500610351562,170.77499389648438,170.71499633789062,170.77499389648438,5596
65c4be9f82d27fd43452af15,AMZN,"Amazon.com, Inc.",2024-02-07T20:47:00.000Z,170.6999969482422,170.71499633789062,170.64999389648438,170.7050018310547,852
65c4be9f82d27fd43452af16,AMZN,"Amazon.com, Inc.",2024-02-07T20:46:00.000Z,170.61000061035156,170.64999389648438,170.52000427246094,170.64999389648438,2527
65c4be9f82d27fd43452af17,AMZN,"Amazon.com, Inc.",2024-02-07T20:45:00.000Z,170.61000061035156,170.61000061035156,170.55999755859375,170.60000610351562,1131
65c4be9f82d27fd43452af18,AMZN,"Amazon.com, Inc.",2024-02-07T20:44:00.000Z,170.5399932861328,170.60499572753906,170.5399932861328,170.60499572753906,814
65c4be9f82d27fd43452af19,AMZN,"Amazon.com, Inc.",2024-02-07T20:43:00.000Z,170.52000427246094,170.52499389648438,170.41000366210938,170.4600067138672,1883
65c4be9f82d27fd43452af1a,AMZN,"Amazon.com, Inc.",2024-02-07T20:42:00.000Z,170.52999877929688,170.57000732421875,170.52999877929688,170.57000732421875,135445
65c4be9f82d27fd43452af1b,AMZN,"Amazon.com, Inc.",2024-02-07T20:41:00.000Z,170.63499450683594,170.63499450683594,170.50999450683594,170.5500030517578,950
65c4be9f82d27fd43452af1c,AMZN,"Amazon.com, Inc.",2024-02-07T20:40:00.000Z,170.66000366210938,170.66000366210938,170.63499450683594,170.63999938964844,1488
65c4be9f82d27fd43452af1d,AMZN,"Amazon.com, Inc.",2024-02-07T20:39:00.000Z,170.6699981689453,170.67999267578125,170.6699981689453,170.67999267578125,714
65c4be9f82d27fd43452af1e,AMZN,"Amazon.com, Inc.",2024-02-07T20:38:00.000Z,170.66000366210938,170.6999969482422,170.65499877929688,170.69000244140625,746
65c4be9f82d27fd43452af1f,AMZN,"Amazon.com, Inc.",2024-02-07T20:37:00.000Z,170.66000366210938,170.6699981689453,170.66000366210938,170.66000366210938,1646
65c4be9f82d27fd43452af20,AMZN,"Amazon.com, Inc.",2024-02-07T20:36:00.000Z,170.6750030517578,170.72000122070312,170.6750030517578,170.6999969482422,1184
65c4be9f82d27fd43452af21,AMZN,"Amazon.com, Inc.",2024-02-07T20:35:00.000Z,170.60499572753906,170.60499572753906,170.5449981689453,170.55499267578125,1778
65c4be9f82d27fd43452af22,AMZN,"Amazon.com, Inc.",2024-02-07T20:34:00.000Z,170.60000610351562,170.60499572753906,170.56500244140625,170.60000610351562,2683
65c4be9f82d27fd43452af23,AMZN,"Amazon.com, Inc.",2024-02-07T20:33:00.000Z,170.60000610351562,170.6199951171875,170.5500030517578,170.60499572753906,2475
65c4be9f82d27fd43452af24,AMZN,"Amazon.com, Inc.",2024-02-07T20:32:00.000Z,170.625,170.625,170.5749969482422,170.61000061035156,753
65c4be9f82d27fd43452af25,AMZN,"Amazon.com, Inc.",2024-02-07T20:31:00.000Z,170.6750030517578,170.6750030517578,170.6199951171875,170.6199951171875,116583
65c4be9f82d27fd43452af26,AMZN,"Amazon.com, Inc.",2024-02-07T20:30:00.000Z,170.63999938964844,170.66000366210938,170.63999938964844,170.64999389648438,1510
65c4e61827478263302a130d,AAPL,Apple Inc.,2024-02-08T14:31:00.000Z,189.1199951171875,189.16000366210938,189.1199951171875,189.16000366210938,3873
65c4e61827478263302a130e,AAPL,Apple Inc.,2024-02-08T14:30:00.000Z,189.5,189.5,189.0749969482422,189.0749969482422,6250
65c4e61827478263302a1310,GOOG,Alphabet Inc.,2024-02-08T14:31:00.000Z,147.25,147.42999267578125,147.24000549316406,147.42999267578125,1106
65c4e61827478263302a1311,GOOG,Alphabet Inc.,2024-02-08T14:30:00.000Z,147.07000732421875,147.3300018310547,146.9600067138672,147.3300018310547,4714
65c4e65527478263302a1313,MSFT,Microsoft Corporation,2024-02-08T14:31:00.000Z,413.44000244140625,413.5799865722656,413.4200134277344,413.5799865722656,684
65c4e65527478263302a1314,MSFT,Microsoft Corporation,2024-02-08T14:30:00.000Z,414.0400085449219,414.42999267578125,413.635009765625,413.79998779296875,6261
65c4e65527478263302a1316,TSLA,"Tesla, Inc.",2024-02-08T14:31:00.000Z,187.72000122070312,188.0500030517578,187.5800018310547,187.99000549316406,1206
65c4e65527478263302a1317,TSLA,"Tesla, Inc.",2024-02-08T14:30:00.000Z,188.78500366210938,188.8699951171875,187.8300018310547,187.8300018310547,8243
65c4e69227478263302a1319,AMZN,"Amazon.com, Inc.",2024-02-08T14:32:00.000Z,169.5800018310547,169.5800018310547,169.52000427246094,169.52000427246094,457
65c4e69227478263302a131a,AMZN,"Amazon.com, Inc.",2024-02-08T14:31:00.000Z,169.58999633789062,169.97500610351562,169.52000427246094,169.89500427246094,2678
65c4e69227478263302a131b,AMZN,"Amazon.com, Inc.",2024-02-08T14:30:00.000Z,169.75,169.9499969482422,169.5800018310547,169.5800018310547,8111
65c4e6a28a531139744a4a7a,AAPL,Apple Inc.,2024-02-08T14:32:00.000Z,189.18499755859375,189.19000244140625,189.1649932861328,189.19000244140625,3319
65c4e6a28a531139744a4a7c,GOOG,Alphabet Inc.,2024-02-08T14:32:00.000Z,147.3800048828125,147.3800048828125,147.15499877929688,147.15499877929688,701
65c4e6df8a531139744a4a7e,MSFT,Microsoft Corporation,2024-02-08T14:33:00.000Z,414.1499938964844,414.2149963378906,414.1499938964844,414.2149963378906,3598
65c4e6df8a531139744a4a7f,MSFT,Microsoft Corporation,2024-02-08T14:32:00.000Z,413.4100036621094,413.57501220703125,413.4100036621094,413.57501220703125,596
65c4e6df8a531139744a4a81,TSLA,"Tesla, Inc.",2024-02-08T14:33:00.000Z,187.08999633789062,187.22000122070312,187.08999633789062,187.22000122070312,342
65c4e6df8a531139744a4a82,TSLA,"Tesla, Inc.",2024-02-08T14:32:00.000Z,187.67999267578125,187.67999267578125,187.4199981689453,187.57000732421875,344
